plant_name,plant_key,generation_type,generation_subtype,region,energy_type,renewable_factor,25,total,mwh,hour,timestamp
PMGD TER DEUCO,Deuco,Térmica,Diésel,Región Metropolitana,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV TILTIL,Til Til Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,22.432848409021002,0.0,5,2024-10-21 04:00:00
PE CUEL,CUEL,Eólica,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,152.43548320713697,0.0,5,2024-10-21 04:00:00
PMGD PFV OLIVILLO,Olivillo,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,56.01007929218447,0.0,5,2024-10-21 04:00:00
PMGD PFV OCOA,Ocoa,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,31.255284751157113,0.0,5,2024-10-21 04:00:00
PMGD PVF DOÑA RUBENA [EN_REVISION],PMGD PFV Dona Rubena,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV PEPA SOLAR,PMGD PFV PEPA SOLAR,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,89.25120043706565,0.0,5,2024-10-21 04:00:00
PMGD PFV LAS TURCAS,PMGD LAS TURCAS,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,14.364700114898154,0.0,5,2024-10-21 04:00:00
PMGD PFV HURTADO,PMGD PFV Hurtado,Solar,(en blanco),Región del Bío-Bío,ernc,1.0,0.0,23.52128824593209,0.0,5,2024-10-21 04:00:00
PFV QUILMO,PFV QUILMO,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,91.501312368183,0.0,5,2024-10-21 04:00:00
PFV USYA,PFV Usya,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,226.42697636872396,0.0,5,2024-10-21 04:00:00
PMGD PFV LIPANGUE,PMGD PFV LIPANGUE,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,14.216518260953425,0.0,5,2024-10-21 04:00:00
TER SANTA MARIA,Santa María,Térmica,Carbón,Región del Bío-Bío,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV LO SIERRA,Lo Sierra,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,17.80626519242549,0.0,5,2024-10-21 04:00:00
GEO CERRO PABELLON,GEO Cerro Pabellón G2A,Geotérmica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,153.43604430465672,6.4936415229033075,5,2024-10-21 04:00:00
PE TALTAL,PE Taltal,Eólica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,178.67019518410532,0.44024688290869884,5,2024-10-21 04:00:00
TER TRAPEN,TER TRAPÉN,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
TER SAN JAVIER II,TER SAN JAVIER 2,Térmica,Diésel,Región del Maule,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD TER TOMAVAL,PMGD TER TOMAVAL,Térmica,Gas Natural,Región de Valparaíso,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV LUNA DEL NORTE,Luna del Norte,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,21.998930532910876,0.0,5,2024-10-21 04:00:00
PFV PMG NORTH WEST,PMG North West,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,94.87870725096462,0.0,5,2024-10-21 04:00:00
PMGD PFV MALAQUITA SOLAR II,MALAQUITA SOLAR 2,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,96.52584966370736,0.0,5,2024-10-21 04:00:00
PMGD TER TAPIHUE,Tapihue,Térmica,Gas Natural,Región de Valparaíso,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD TER BLUEGATE,BLUEGATE,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PFV PUERTO SECO SOLAR,PFV PUERTO SECO SOLAR,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,98.46521760692058,0.0,5,2024-10-21 04:00:00
PMGD PFV FOTOVOLT SOLAR [NO_MOSTRAR],FOTOVOLT SOLAR I,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV TALCA,Talca,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,48.56411923586475,0.0,5,2024-10-21 04:00:00
PE SIERRA GORDA ESTE,PE Sierra Gorda Este,Eólica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,609.3517140005152,38.521602254511144,5,2024-10-21 04:00:00
PMGD PFV LOS TILOS,PMGD PFV Los Tilos,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,35.89658475717597,0.0,5,2024-10-21 04:00:00
PE TALINAY ORIENTE,PE Talinay Oriente,Eólica,(en blanco),Región de Coquimbo,ernc,1.0,0.0,365.63504186664954,0.8304657109414091,5,2024-10-21 04:00:00
PMGD TER PRP TAMBORES,PRP TAMBORES,Térmica,Diésel,Región de los Ríos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PFV EL PELICANO,PFV El Pelícano,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,514.4184770678394,0.0,5,2024-10-21 04:00:00
PFV LUCAS SOLAR,PMG Lucas Solar,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,85.6236291518441,0.0,5,2024-10-21 04:00:00
PMGD TER PRP CHIFIN,PRP CHIFIN,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
TER TERMOPACIFICO,Termopacífico,Térmica,Diésel,Región de Atacama,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV MARCHIGUE II,PFV MARCHIGUE II,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,91.23139633879846,0.0,5,2024-10-21 04:00:00
GEO CERRO PABELLON,GEO Cerro Pabellón G1A,Geotérmica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,189.24612598488932,8.064522446009347,5,2024-10-21 04:00:00
PMGD PFV MARCHIHUE VII,PFV MARCHIHUE VII,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,7.22147024377928,0.0,5,2024-10-21 04:00:00
PMGD PFV LUNA,Luna,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,20.6437075848021,0.0,5,2024-10-21 04:00:00
HP PALACIOS,PMG Palacios,Hidráulica,Pasada,Región de O'Higgins,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP MOCHO,Mocho,Hidráulica,Pasada,Región de los Ríos,ernc,1.0,0.0,263.37769770012915,13.027305489707405,5,2024-10-21 04:00:00
PMGD PFV MOSTAZAL,Mostazal,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,79.83093315738306,0.0,5,2024-10-21 04:00:00
BESS San Andrés,BESS San Andrés (Inyección),Bess,(en blanco),Región de Atacama,ernc,1.0,0.0,171.951983588353,0.04181273636613031,5,2024-10-21 04:00:00
HP MC1,HP MC1,Hidráulica,Pasada,Región de los Lagos,ernc,1.0,0.0,104.92405448937785,4.5154468581298985,5,2024-10-21 04:00:00
PMGD PFV LOS LIBERTADORES,Los Libertadores,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,39.73444573245259,0.0,5,2024-10-21 04:00:00
BESS San Andrés,BESS San Andrés (retiro),Bess,(en blanco),Región de Atacama,ernc,1.0,0.0,173.16395798232705,0.05757328941423671,5,2024-10-21 04:00:00
PFV SALVADOR,EL SALVADOR (SOLAR),Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,120.79774130356182,0.0,5,2024-10-21 04:00:00
PFV DESIERTO DE ATACAMA [EN_REVISION],PFV DESIERTO DE ATACAMA,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP MC2,HP MC2,Hidráulica,Pasada,Región de los Lagos,ernc,1.0,0.0,22.5456742793359,0.9330536666091949,5,2024-10-21 04:00:00
PMGD PFV LOS PATOS,Los Patos,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,28.65491509771047,0.0,5,2024-10-21 04:00:00
PMGD PFV CE CALDERA,PMGD PFV Ce Caldera,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,59.98240989162231,0.0,5,2024-10-21 04:00:00
PMGD PFV EL PITIO,EL PITIO SOLAR,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,28.28922545502462,6.583341825295955e-05,5,2024-10-21 04:00:00
PMGD PFV LAS PERDICES,Las Perdices,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,22.00686991267901,0.0,5,2024-10-21 04:00:00
PE CABO LEONES III,PE CABO LEONES III,Eólica,(en blanco),Región de Atacama,ernc,1.0,0.0,707.4667352233039,29.216384047577286,5,2024-10-21 04:00:00
PMGD PFV LOS PUQUIOS,Solar Los Puquios,Solar,(en blanco),Región de Tarapacá,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PFV ALTO DEL SOL [EN_REVISION],PFV Alto del Sol,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
TER PAJONALES,Pajonales,Térmica,Fuel Oil,Región de Atacama,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV TAMBO REAL,TAMBO REAL,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,20.53615124344875,0.0,5,2024-10-21 04:00:00
PMGD PFV LUCE SOLAR,Solar Luce,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,21.366250824470775,0.0,5,2024-10-21 04:00:00
PE TALINAY PONIENTE,PE Talinay Poniente,Eólica,(en blanco),Región de Coquimbo,ernc,1.0,0.0,355.5894084475511,10.996166461742273,5,2024-10-21 04:00:00
PMGD PFV LUDERS,Luders,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,27.773611073013775,0.0,5,2024-10-21 04:00:00
PMGD TER LIPIGAS CONCON,Lipigas Concón,Térmica,Gas Natural,Región de Valparaíso,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD TER EL FARO,El Faro,Térmica,Diésel,Región de Coquimbo,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV NORTE CHICO,Norte Chico I,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,12.314004488427663,0.0,5,2024-10-21 04:00:00
PMGD HP MUNILQUE II,Munilque 2,Hidráulica,Pasada,Región del Bío-Bío,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
BESS La Cabaña,BESS La Cabaña (Inyección),Bess,(en blanco),Región de la Araucanía,ernc,1.0,0.0,111.26239404419843,0.0,5,2024-10-21 04:00:00
PMGD PFV LAS PALOMAS,Las Palomas,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,29.182125819249826,0.0,5,2024-10-21 04:00:00
PMGD TER SEPULTURA,Sepultura,Térmica,Diésel,Región de Valparaíso,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PFV TAIRA [EN_REVISION],PFV TAIRA,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV TALHUEN,Talhuén,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,20.847781434820572,0.0,5,2024-10-21 04:00:00
HP CORRENTOSO,Correntoso,Hidráulica,Pasada,Región de los Lagos,ernc,1.0,0.0,52.40939028808555,2.2312512474690873,5,2024-10-21 04:00:00
PMGD PFV CANELILLO,PFV CANELILLO,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,20.46277898564374,0.0,5,2024-10-21 04:00:00
HP COYA,COYA,Hidráulica,Pasada,Región de O'Higgins,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV OVEJERIA,Ovejeria,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,83.03368768394523,0.0,5,2024-10-21 04:00:00
PMGD PFV LOS LIRIOS,PMGD PFV Los Lirios,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,71.46366785476695,0.0,5,2024-10-21 04:00:00
PFV MESETA DE LOS ANDES,PFV Meseta de Los Andes,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,610.0821236017048,0.0,5,2024-10-21 04:00:00
PMGD PFV PIRQUE,Pirque,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,23.94776456664546,0.0,5,2024-10-21 04:00:00
HP CUMBRES,Cumbres,Hidráulica,Pasada,Región de los Ríos,ernc,1.0,0.0,273.27324695459964,12.316907110468371,5,2024-10-21 04:00:00
HP CURILLINQUE,CURILLINQUE,Hidráulica,Pasada,Región del Maule,convencional,0.0,0.0,1242.4796122777896,57.16950968148099,5,2024-10-21 04:00:00
HP DOS VALLES,Dos Valles,Hidráulica,Pasada,Región de O'Higgins,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV PIQUERO,PMGD PFV Piquero,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,90.50435843840106,0.0,5,2024-10-21 04:00:00
PMGD PFV FILOMENA SOLAR,Filomena,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,23.23614120986,0.0,5,2024-10-21 04:00:00
PMGD PFV LAS GOLONDRINAS,PMGD PFV Golondrinas,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,55.93450591843135,0.0,5,2024-10-21 04:00:00
PMGD PFV SAN ANTONIO DEL MONTE SUNLIGHT,PMGD PFV San Antonio Del Monte Sunlight,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,3.177671079694943,0.0,5,2024-10-21 04:00:00
PFV EL AGUILA,SOLAR EL AGUILA I,Solar,(en blanco),Arica y Parinacota,ernc,1.0,0.0,15.808865340812368,0.0,5,2024-10-21 04:00:00
PMGD PFV DON JORGE (EX PERALILLO),Don Jorge,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,29.260968647156812,0.0,5,2024-10-21 04:00:00
PFV PILOTO SOLAR CARDONES,PFV Piloto Solar Cardones,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,1.5808865340812368,0.0,5,2024-10-21 04:00:00
HP EL PASO,El Paso,Hidráulica,Pasada,Región de O'Higgins,convencional,0.0,0.0,456.55602879827114,15.108472572548528,5,2024-10-21 04:00:00
HP FLORIDA,Florida U-1,Hidráulica,Pasada,Región Metropolitana,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV PARQUE SOLAR SANTA FE,Santa Fe,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,80.35001031285792,0.0,5,2024-10-21 04:00:00
PMGD PFV  COCINILLAS,PFV COCINILLAS,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,20.46278926670919,0.0,5,2024-10-21 04:00:00
PMGD PFV QUEBRADA DE TALCA,PMGD PFV Quebrada de Talca,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,90.8212729227138,0.0,5,2024-10-21 04:00:00
PMGD PFV SOL DEL NORTE,Sol del Norte,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,15.173186112592976,0.0,5,2024-10-21 04:00:00
PMGD PFV EL CERNICALO II,Cernicalo 2,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,12.608787004011567,0.0,5,2024-10-21 04:00:00
PMGD HP PICHILONCO,Pichilonco,Hidráulica,Pasada,Región de los Ríos,ernc,1.0,0.0,15.369699981603633,0.6624143784335479,5,2024-10-21 04:00:00
PMGD HP CENTRAL EL ATAJO,HP EL ATAJO,Hidráulica,Pasada,Región del Bío-Bío,ernc,1.0,0.0,19.448162825885884,0.8615059906984495,5,2024-10-21 04:00:00
TER PLANTA DE ACIDO SULFURICO MEJILLONES,TER PAM,Térmica,Cogeneracion,Región de Antofagasta,convencional,0.0,0.0,461.45877817611796,19.220778683354784,5,2024-10-21 04:00:00
TER RENCA [No_Mostrar],Renca U-2,Térmica,Diésel,Región Metropolitana,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP OJOS DE AGUA,OJOS DE AGUA,Hidráulica,Pasada,Región del Maule,ernc,1.0,0.0,142.87375615443747,5.82467837983476,5,2024-10-21 04:00:00
HP CHACAYES,CHACAYES,Hidráulica,Pasada,Región de O'Higgins,convencional,0.0,0.0,2534.5213161273296,111.56256237345437,5,2024-10-21 04:00:00
PMGD PFV CHANCON,Chancon,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,22.11070999551826,0.0,5,2024-10-21 04:00:00
PMGD HP TRANCA DEL TORO,PMGD HP Tranca del Toro,Hidráulica,Pasada,Región de los Ríos,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV PUNTA BAJA SOLAR,Punta Baja Solar,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,19.182559636468138,0.0,5,2024-10-21 04:00:00
PE SAN PEDRO II,PE SAN PEDRO II,Eólica,(en blanco),Región de los Lagos,ernc,1.0,0.0,100.9866315726704,6.023377807069015,5,2024-10-21 04:00:00
PMGD  TER AROMOS,Aromos,Térmica,Diésel,Región de la Araucanía,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP CHAPIQUIÑA,CHAP,Hidráulica,Pasada,Arica y Parinacota,ernc,1.0,0.0,120.36750003162837,7.00392768263839,5,2024-10-21 04:00:00
PMGD HP TRAILELFU,Trailelfú,Hidráulica,Pasada,Región de la Araucanía,ernc,1.0,0.0,28.308105383064774,1.2595566489873762,5,2024-10-21 04:00:00
PMGD PFV PORTEZUELO,PORTEZUELO,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,18.56184695823354,0.0,5,2024-10-21 04:00:00
PMGD TER REY,Rey,Térmica,Diésel,Región de los Ríos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV EL CERNICALO,Cernicalo 1,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,13.24599329688265,0.0,5,2024-10-21 04:00:00
PMGD PFV EL SALITRAL,PFV EL SALITRAL,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,31.65386534622551,0.0,5,2024-10-21 04:00:00
PMGD PFV LAGUNILLA,Solar Lagunilla,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,5.67379635598101,0.0,5,2024-10-21 04:00:00
PFV MARIA ELENA,PFV MARIA ELENA,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,155.59725627529943,27.295306740339328,5,2024-10-21 04:00:00
PMGD PFV SOL DEL MAULE,PMGD PFV Sol del Maule,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,19.885754165011136,0.0,5,2024-10-21 04:00:00
HP CHIBURGO,CHIBURGO,Hidráulica,Pasada,Región del Maule,ernc,1.0,0.0,254.14251877002158,14.00785536527678,5,2024-10-21 04:00:00
PMGD PFV CANESA SOLAR,Canesa Solar I,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,1.3359159401695226,2.1934800660377157e-05,5,2024-10-21 04:00:00
HP PIEDRAS NEGRAS,HP PIEDRAS NEGRAS,Hidráulica,Pasada,Región Metropolitana,ernc,1.0,0.0,64.15886905656211,2.6869434373412897,5,2024-10-21 04:00:00
PFV PATAGUILLA [EN_REVISION],PFV PATAGUILLA,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,60.03366585118619,0.0,5,2024-10-21 04:00:00
PE LA CABAÑA,PE LA CABAÑA,Eólica,(en blanco),Región de la Araucanía,ernc,1.0,0.0,652.816088076774,0.0,5,2024-10-21 04:00:00
PMGD PFV ENCINO,PMGD PFV ENCINO,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,18.86731832344117,0.0,5,2024-10-21 04:00:00
PMGD PFV SOFIA,PMGD PFV Sofia,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,17.10573718762332,0.0,5,2024-10-21 04:00:00
HP LA HIGUERA,LA HIGUERA,Hidráulica,Pasada,Región de O'Higgins,convencional,0.0,0.0,3220.0057240381243,152.08528682300505,5,2024-10-21 04:00:00
PMGD PFV POMUYETO,PMGD PFV Pomuyeto,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,25.506117221613383,0.0,5,2024-10-21 04:00:00
PMGD TER PRP LOS NEGROS,PRP LOS NEGROS,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP LA MINA,LA MINA,Hidráulica,Pasada,Región del Maule,convencional,0.0,0.0,329.9850499620202,19.01066085287563,5,2024-10-21 04:00:00
PMGD PFV PAS1,PMGD PFV PAS1,Solar,(en blanco),Región de Tarapacá,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV VILLA ALEGRE,Villa Alegre,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,62.82693895138055,0.0,5,2024-10-21 04:00:00
PFV SANTIAGO SOLAR,Santiago Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,379.25267840389364,0.0,5,2024-10-21 04:00:00
HP LAJA I,LAJA I,Hidráulica,Pasada,Región del Bío-Bío,ernc,0.194,0.0,546.3063592457945,21.37198504302229,5,2024-10-21 04:00:00
PE PUNTA COLORADA,PE PUNTA COLORADA,Eólica,(en blanco),Región de Coquimbo,ernc,1.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV CANDELARIA SOLAR,Candelaria Solar,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,19.084600650747387,0.0,5,2024-10-21 04:00:00
PMGD PFV RECOLETA,PMGD PFV Recoleta,Solar,(en blanco),Región de Coquimbo,ernc,1.0,0.0,59.778176272408004,0.0,5,2024-10-21 04:00:00
PFV POZO ALMONTE SOLAR II,PFV POZO ALMONTE SOLAR II,Solar,(en blanco),Región de Tarapacá,ernc,1.0,0.0,69.6690692203016,0.0,5,2024-10-21 04:00:00
PMGD PFV LAS LECHUZAS,Las Lechuzas,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,27.784888878413806,0.0,5,2024-10-21 04:00:00
PE CANELA II,PE Canela II,Eólica,(en blanco),Región de Coquimbo,ernc,1.0,0.0,169.00477498206436,1.8610436413867724,5,2024-10-21 04:00:00
PMGD PFV PANQUEHUE II,PANQUEHUE_II,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,42.08982083235137,0.0,5,2024-10-21 04:00:00
PFV WILLKA,PFV WILLKA,Solar,(en blanco),Arica y Parinacota,ernc,1.0,0.0,389.85862603760324,0.0,5,2024-10-21 04:00:00
PMGD TER TREBAL MAPOCHO,Trebal Mapocho,Térmica,BioGas,Región Metropolitana,ernc,1.0,0.0,5.646515592296168,1.102672452317954,5,2024-10-21 04:00:00
PMGD TER TIRUA,PMGD TER Tirúa,Térmica,Diésel,Región del Bío-Bío,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PMGD PFV PUENTE SOLAR,Puente Solar,Solar,(en blanco),Región Metropolitana,ernc,1.0,0.0,23.43257755709778,0.0,5,2024-10-21 04:00:00
PMGD PFV PEDREROS SOLAR,Pedreros Solar,Solar,(en blanco),Región de Valparaíso,ernc,1.0,0.0,20.801839719193616,0.0,5,2024-10-21 04:00:00
PMGD TER PRP CAMPESINA (EX ALDEA),PRP CAMPESINA,Térmica,Diésel,Región de los Ríos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
PE VALLE DE LOS VIENTOS,PE Valle de los Vientos,Eólica,(en blanco),Región de Antofagasta,ernc,1.0,0.0,479.8590967595065,5.3830187046563625,5,2024-10-21 04:00:00
HP RIO COLORADO,HP Rio Colorado,Hidráulica,Pasada,Región del Maule,ernc,1.0,0.0,288.1615960856938,16.409201999324228,5,2024-10-21 04:00:00
PMGD PFV LO MIGUEL,PMGD PFV Lo Miguel,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,34.141878449443915,0.0,5,2024-10-21 04:00:00
HP HORNITOS,HORNITOS,Hidráulica,Pasada,Región de Valparaíso,convencional,0.0,0.0,791.7439964673939,33.31868454740834,5,2024-10-21 04:00:00
PMGD TER SALMOFOOD,PMGD TER Salmofood I,Térmica,Diésel,Región de los Lagos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP ISLA,ISLA,Hidráulica,Pasada,Región del Maule,convencional,0.0,0.0,1004.9557319554636,46.73925057088492,5,2024-10-21 04:00:00
PMGD PFV LAS CODORNICES,Las Codornices,Solar,(en blanco),Región de Ñuble,ernc,1.0,0.0,14.47234909330077,0.0,5,2024-10-21 04:00:00
PMGD PFV PICA,PMGD PFV PICA,Solar,(en blanco),Región de Tarapacá,ernc,1.0,0.0,2.3490010379340425,0.007262307277488079,5,2024-10-21 04:00:00
PMGD PFV PERALILLO,PERALILLO,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,17.56940722163382,0.0,5,2024-10-21 04:00:00
HP ITATA,itata,Hidráulica,Pasada,Región de Ñuble,ernc,1.0,0.0,322.88106616962983,19.610997511387495,5,2024-10-21 04:00:00
PMGD  PFV PLAYERO,PFV PLAYERO,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,26.192001341976077,0.0,5,2024-10-21 04:00:00
PFV LAS SALINAS,PFV LAS SALINAS,Solar,(en blanco),Región de Antofagasta,ernc,1.0,0.0,978.1685401572776,0.0,5,2024-10-21 04:00:00
PMGD PFV PLAYERITO,PFV PLAYERITO,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,26.156894329164817,0.0,5,2024-10-21 04:00:00
PMGD HP EL PORTAL,PMGD HP El Portal,Hidráulica,Pasada,Región del Maule,ernc,1.0,0.0,16.8684815129061,0.697826998424075,5,2024-10-21 04:00:00
PMGD PFV TRICAHUE II,Solar Tricahue 2,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,66.69712153336042,0.0,5,2024-10-21 04:00:00
PMGD PFV LOS ROBLES,PMGD PFV Los Robles,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,15.583407530635435,0.0,5,2024-10-21 04:00:00
HP JUNCAL,JUNCAL,Hidráulica,Pasada,Región de Valparaíso,ernc,0.467,0.0,498.0793143453416,21.912288035682963,5,2024-10-21 04:00:00
PMGD PFV PARQUE SOLAR BICENTENARIO,PARQUE SOLAR BICENTENARIO,Solar,(en blanco),Región del Maule,ernc,1.0,0.0,25.649062104154286,0.0,5,2024-10-21 04:00:00
PMGD PFV EL CARDENAL,PMGD PFV El Cardenal,Solar,(en blanco),Región de O'Higgins,ernc,1.0,0.0,25.04004664071733,0.0,5,2024-10-21 04:00:00
PMGD TER PRP RAPACO,PRP RAPACO,Térmica,Diésel,Región de los Ríos,convencional,0.0,0.0,0.0,0.0,5,2024-10-21 04:00:00
HP JUNCALITO,Juncalito,Hidráulica,Pasada,Región de Valparaíso,ernc,1.0,0.0,14.308023694532714,0.600336658511862,5,2024-10-21 04:00:00
PMGD PFV TAMARAMA [En_Revision],PMGD PFV TAMARAMA,Solar,(en blanco),Región de Atacama,ernc,1.0,0.0,53.55085380927028,0.0,5,2024-10-21 04:00:00
PMGD HP MUNILQUE,PMGD HP Munilque,Hidráulica,Pasada,Región del Bío-Bío,ernc,1.0,0.0,8.622351716206166,0.36364219491222316,5,2024-10-21 04:00:00
HP LA CONFLUENCIA,LA CONFLUENCIA,Hidráulica,Pasada,Región de O'Higgins,convencional,0.0,0.0,2294.0864843933286,102.35740027627247,5,2024-10-21 04:00:00
